,sentence
9841,텐아시아김지원 기자 사진제공SBS 천원짜리 변호사천원짜리 변호사 남궁민 김지은 박진우가 판돈 천 원으로 도박판을 점령한다.
9842,SBS 금토드라마 천원짜리 변호사는 수임료는 단돈 천원 실력은 단연 최고 갓성비 변호사 천지훈이 빽 없는 의뢰인들의 가장 든든한 빽이 돼주는 통쾌한 변호 활극.
9843,공개된 스틸 속 천백사(천지훈+백마리+사무장)는 화려한 네온사인과 알록달록한 장식이 즐비한 흡사 별천지 같은 도박장에 야심차게 발을 들인 모습.
9844,도박에 푹 빠져 천백사의 존재는 안중에도 없는 사람들 틈바구니에서 작당 모의를 하고 서 있는 천백사의 모습이 눈길을 끈다.
9845,도박판 사람들 모두가 숨을 죽인 채 천지훈의 손끝 만을 주시하고 있어 웃음을 더한다.
9846,백마리는 여유롭게 막대사탕을 음미하며 천지훈의 활약을 흐뭇한 눈으로 지켜보고 있어 도박판을 뒤흔들 이들의 활약을 기대하게 만든다.
9847,이날 방송에서는 깨알 같은 영화 타짜 패러디가 시청자들의 웃음보를 저격할 예정.
9848,이중 천지훈은 천 원의 타짜 천고니로 백마리는 평창동 빨간 지갑으로 사무장은 독사라는 닉네임으로 골 때리는 존재감을 뽐낸다고 한다.
9849,이주빈은 tvN 수목드라마 ‘월수금화목토’에서 정지호(고경표 분)의 전처이자 강해진(김재영 분)의 고문 변호사 정지은으로 분해 열연을 펼치고 있다.
9850,이 가운데 연기력만큼이나 빛나는 비주얼과 스타일이 더해져 더욱 생동감 있는 캐릭터를 만들고 있는 이주빈의 활약상을 짚어봤다.
9851,과몰입 유발 비주얼극 중 정지은은 미모에 실력이 묻힌다는 소문이 날 정도의 외모를 소유한 인물이다.
9852,이주빈은 도도하고 세련된 비주얼로 첫 등장부터 시청자들의 눈길을 잡아끌었고 배우들과의 완벽한 비주얼 케미로 감탄을 자아냈다.
9853,또한 이주빈은 ‘월수금화목토’를 통해 단발로 변신 어떤 헤어스타일도 소화해내며 자신만의 매력을 드러내고 있다.
9854,변호사 역할로 출연 중인 이주빈은 강렬한 레드 슈트부터 스트라이프 무늬 시크한 무드의 셋업 슈트 등 다양한 스타일링을 소화하며 오피스룩의 정석을 보여줬다.
9855,어떤 의상도 폭넓게 소화하는 이주빈은 ‘월수금화목토’의 보는 재미를 더하며 안방극장의 호응을 얻고 있다.
9856,더욱 성숙해진 연기력이주빈은 이번 작품을 통해 도도하면서도 자신감 넘치는 면모를 가진 정지은으로 변신 귀에 쏙쏙 들어오는 발음과 연기력으로 몰입도를 높였다.
9857,이렇듯 이주빈은 다채로운 매력으로 정지은 캐릭터를 더욱 돋보이게 하고 있다.
9858,회를 거듭할수록 다양한 면면을 보여주는 이주빈이 남은 회차에서 어떤 모습을 보여주며 시청자들의 마음을 흔들지 기대가 모인다.
9859,이번에 함께 공개된 사진에는 손예진이 직접 차린 듯한 브런치의 모습이 담겨 있다.
9860,무엇보다 모두 두개씩 놓여있어 손예진이 남편 현빈과 주말을 행복하게 보내고 있는 것으로 보여 보는 이들의 시선을 사로잡았다.
9861,문학소년 영화청년으로 성장했어도 이제는 몇 편의 시나리오를 완성하고 엎어지기를 반복해도 쉽지 않습니다.
9862,(누구나 거짓말을 하지)OTT 시대가 도래하기 전 미드의 명작 중 하나로 꼽히는 &lt;하우스&gt;(House M. D. )의 명제는 이랬다.
9863,브라이언 싱어 감독과 &lt;굿닥터&gt; 데이비드 쇼어 등이 만든 이 의학 드라마는 괴짜 진단의학과 의사가 진단명이 불분명한 환자들의 병명을 끝끝내 밝혀내고야 마는 의학 추리 드라마였다.
9864,꾀병이든 사연을 밝히기 싫든 환자들은 자신의 상황을 구체적으로 설명하려들지 않는다.
9865,그 구구절절한 사연과 복잡다단한 심리를 꿰뚫는 것이 탐정 뺨치는 의사 하우스의 능력이자 극적 재미였다.
9866,거짓말이야말로 포유류 중 뇌를 가진 인간만의 특질이자 인간이라서 가능한 재능아니겠는가.
9867,이 누구나 거짓말을 한다는 명제가 전 세계 추리 문학의 근간이라는 사실은 두말하면 잔소리일 것이다.
9868,기억과 진술 이를 영상으로 재구한 &lt;라쇼몽&gt;과 같은 걸작을 자세히 거론하는 것조차 따분한 일이라 할 수 있다.
9869,그럼에도 지치지 않고 거짓말과 관련된 심리 게임을 쫓는 텍스트들이 만들어지는 것은 거짓말이야말로 살아있다면 끝나지 않을 인류의 존재증명과도 같기 때문이리라.
9870,제목부터 이러한 진술을 연상시키는 &lt;자백&gt;은 형식적으로 정갈해서 더 몰입감있고 매력적인 미스터리 스릴러다.
9871,밀실 살인의 범인으로 의심 받지만 결백을 주장하는 유민호(소지섭)과 그의 무죄를 위해 사건을 재구성해가는 최고 승률을 자랑하는 변호사(김윤진)의 진술 게임 끝에 둘의 본질적인 욕망이 놓여 있다는 사실 또한 몰입감을 높인다.
9872,욕망을 쫓는 고도의 진술게임 어디까지가 진실인가  ▲  영화 &lt;자백&gt; 스틸 이미지.
9873,검사들이 우습냐고 사실을 말하라고 그래야 승소한다고 으름장을 놓는 변호사 앞에서 유민호가 기억을 재구하기 시작한다.
9874,눈을 뜨기 직전 내연녀 김세희(나나)와 호텔방을 떠나려했던 유민호는 누군가의 습격을 받았다고 말한다.
9875,하지만 체포된 유민호는 구속되지 않고 이내 풀려났고 변호사와 마주 앉은 참이다.
9876,불륜을 저지르고 서울로 향하던 외곽도로에서 유민호와 김세희가 로드킬을 피하려다 차사고를 일으켰고 반대편 차량 운전자가 사망해있던 것.
9877,이후 유민호가 차량과 시신을 처리하는 사이 김세희는 고장난 차를 고쳐주겠다는 한영석(최광일)의 호의를 받아들이지만 이내 사망한 차량 운전자가 그 한영석의 아들이었다는 사실을 알게 된다.
9878,운명이 우연처럼 급습한 가운데 유민호와 김세희는 돌이킬 수 없는 나쁜 선택과 구원 사이에서 최종적으로 어떤 선택을 했는지는 유민호만이 알고 있다.
9879,성공한 리메이크가 주는 개운함  ▲  영화 &lt;자백&gt; 스틸 이미지.
9880,그러니까 일종의 이 진술게임이자 진실을 말하라는 변호사의 종용은 관객들과의 진실게임을 위한 이중의 장치다.
9881,무죄를 받기 위해 최고의 변호사를 고용한 유민호의 진술은 어디까지 믿을 수 있을까.
9882,이 진술들이 가리키는 방향을 스크린으로 보고 있는 관객들은 진실을 마주하고 있는가.
9883,스페인 영화 &lt;인비저블 게스트&gt;(넷플릭스 제목 &lt;세번째 손님&gt;)의 리메이크인 &lt;자백&gt;은 마지막 반전과 진상을 알려주기까지 대략 세 번에 걸쳐 이러한 진술과 진실게임을 반복하고 재구성한다.
9884,&lt;자백&gt;은 군더더기 없이 그 진실 게임 혹은 거짓말 게임을 깔끔하고 정교하게 그리고 몰입도 놉게 이어가는 완성도를 자랑한다.
9885,대개 실패한 리메이크가 성실한 독후감이거나 로컬라이징(지역화)에 실패하는 우를 탈피하는 것을 넘어 고유의 오리지널리티를 뽐낸다.
9886,차가운 북유럽영화를 보는 듯한 영상을 이야기 구조에 온전히 녹여내는 동시에 후반부 결말이나 그를 향해 가는 과정 역시 독창적으로 승화시켰다.
9887,이를테면 원작에서 다소 흩뿌려진 진술 게임을 선 굵게 정리하는 한편 다소 어설펐던 디테일까지 무리없이 다듬으며 강조점들을 확실히했다.
9888,진술에 따라 달라지는 인물들의 성격 창조나 연기 조율 또한 원작보다 진일보했다.
9889,다시 말해 원작의 매력적인 설정들을 솜씨 좋게 이식하는 것을 넘어 한국 관객들의 까다로운 눈높이에 걸맞은 상업영화로서의 미덕을 강화해낸 것이다.
9890,원작을 앞서거니 뒤서거니 확인한 이라면 인정할 수 있을 만큼 &lt;자백&gt;의 로컬라이징이나 개작 과정은 매끄러움을 넘어 원작을 뛰어넘는이란 수식이 아깝지 않을 정도다.
9891,전반부의 가지치기나 캐릭터의 성격화 공간 배경 등 디테일이나 이로부터 이어지는 후반부의 원작엔 없는 설정까지.
9892,&lt;자백&gt;의 리메이크는 분명 성실하고 또 독창적인 매력을 뿜어낸다.
9893,그게 꼭 상업적이라기보다 매끄러운 이야기를 만들어내고자 하는 노력이라는 점에서 고개를 끄덕이게 만든다.
9894,진술 게임의 장기말인 소지섭과 나나의 미세하면서도 이해 쉬운 연기톤 변화는 자칫 반복의 함정에 빠지를 우를 능숙히 비켜가는 &lt;자백&gt;의 백미 중 백미다.
9895,이중 구태여 손을 들어준다면 나나에게 한 표를 던지겠다 거짓말의 향연은 결국 욕망의 추구로 귀결되기 마련이다.
9896,무죄를 받고 완전범죄를 달성하기 위한 잔꾀와 일말의 진실을 알아내기 위한 절박한 몸부림의 산물 중 &lt;자백&gt;은 한 쪽 손을 들어주는데 그러한 결말로 내닫는 과정까지의 장르적 온도나 영화적인 윤리를 끝끝내 지켜낸다.
9897,사진 ㅣ타조 엔터테인먼트 배우 홍수아가 타조엔터테인먼트와 전속계약을 체결했다.
9898,현재 동아TV ‘뷰티앤부티’ MC를 맡고 있고 SBS ‘골 때리는 그녀들’에서 FC 불나방의 최전방 공격수로서 활약 중이다.
9899,타조엔터테인먼트에는 가수 김혜연과 윙크 박서진 하디 코미디언 정태호와 이현정 배우 주명 서민균 강진휘 진성 등 다채로운 분야의 아티스트들이 소속돼 있다.
9900,또한 건강을 위해 지푸라기라도 잡는 심정으로 좋아하던 육식까지 끊고 있는 중이라 밝히기도.
9901,세브란스 유튜브는 질환을 소개하는 것은 물론 일상에서 건강한 습관을 실천할 수 있는 팁을 다루는 자료로 정확한 정보를 제공하고 있다.
9902,또 의료인의 일상을 담은 브이로그와 의료진이 드라마에서 다루는 질환의 진실과 거짓을 밝히는 등 시의성 있는 아이템으로 인기를 끌고 있다.
9903,사진 속 김지원은 일상의 편안함을 담은 내추럴 무드와 클래식하면서도 감각적인 콘셉트를 오가며 새로운 분위기를 뽐낸다.
9904,청아한 매력을 발산하는 동시에 사랑스러운 얼굴과 자연스레 헝클어진 머리카락은 편안한 분위기와 어우러지며 청량한 에너지를 뿜어낸다.
9905,김지원은 “하루 일과를 마치고 집에 오면 조명을 밝지 않게 켜놓고 음악 틀어 놓고 책을 읽는다.
9906,또 “스스로를 알아가는 것에 관심이 많은 편이라는 김지원은 “아직 나에 대해서 알아가는 중이라고 생각한다.
9907,제가 차분한 사람이라고 생각했는데 요즘은 생각보다 장난치는 것도 이야기하는 것도 좋아하는 편인 거 같다는 생각을 했다라고 밝혔다.
9908,한편 김지원은 드라마 ‘나의 해방일지’를 통해 ‘추앙 열풍’ 주역으로 주목받았다.
9909,지난 방송에서는 옥탑방으로 이사한 김태주(이하나 분)에게 의문의 남성이 난동을 부리는 일이 발생하자 허용실(장희정 분)과 차윤호(이태성 분)는 김태주의 거처를 차윤호의 한옥 게스트하우스로 옮기자고 설득했다.
9910,엎친 데 덮친 격으로 이상준(임주환 분)이 찾아와 말다툼하게 됐고 두 사람의 대화 내용을 들은 유정숙(이경진 분)이 분노했다.
9911,이후 김태주는 화가 난 유정숙을 진정시키기 위해 차윤호의 한옥 게스트하우스로 향했고 유정숙은 차윤호에게 “결혼했어요?라고 묻는 등 첫 만남부터 그에 대한 호감을 표시해 극의 흥미진진함을 더한 상황.
9912,이런 가운데 공개된 스틸 사진에는 잉꼬부부 유정숙과 김행복(송승환 분)이 차윤호의 한옥 게스트하우스에 방문해 눈길을 끈다.
9913,치마부터 구두까지 한껏 차려입은 유정숙은 김행복과 티타임을 즐기다 차윤호를 발견한 후 반가운 표정을 지어보이고 있다.
9914,또 다른 사진 속 유정숙과 김행복 두 사람이 활짝 웃고 있어 두 사람을 웃게 만든 것은 무엇일지 궁금증을 자극한다.
9915,사진 속 차윤호는 스케치북을 든 채 애정 가득한 눈빛으로 환한 미소를 짓는가 하면 다른 사진 속에서는 웃음기 없는 모습을 드러내 그의 온도 차이를 일으킨 상황은 무엇일지 본방송에 대한 기대를 더하고 있다.
